"person","occup","tax","hiscam"
"https://iisg.amsterdam/resource/bdv/103651","https://iisg.amsterdam/hisco/code/hisco/42230","202","71.23"
"https://iisg.amsterdam/resource/bdv/103951","https://iisg.amsterdam/hisco/code/hisco/42230","467","71.23"
"https://iisg.amsterdam/resource/bdv/105001","https://iisg.amsterdam/hisco/code/hisco/42230","146","71.23"
"https://iisg.amsterdam/resource/bdv/105051","https://iisg.amsterdam/hisco/code/hisco/42230","328","71.23"
"https://iisg.amsterdam/resource/bdv/105651","https://iisg.amsterdam/hisco/code/hisco/42230","229","71.23"
"https://iisg.amsterdam/resource/bdv/106101","https://iisg.amsterdam/hisco/code/hisco/42230","165","71.23"
"https://iisg.amsterdam/resource/bdv/106801","https://iisg.amsterdam/hisco/code/hisco/42230","183","71.23"
"https://iisg.amsterdam/resource/bdv/107251","https://iisg.amsterdam/hisco/code/hisco/42230","209","71.23"
"https://iisg.amsterdam/resource/bdv/107701","https://iisg.amsterdam/hisco/code/hisco/42230","144","71.23"
"https://iisg.amsterdam/resource/bdv/108751","https://iisg.amsterdam/hisco/code/hisco/42230","81","71.23"
"https://iisg.amsterdam/resource/bdv/108901","https://iisg.amsterdam/hisco/code/hisco/42230","201","71.23"
"https://iisg.amsterdam/resource/bdv/109601","https://iisg.amsterdam/hisco/code/hisco/42230","183","71.23"
"https://iisg.amsterdam/resource/bdv/110001","https://iisg.amsterdam/hisco/code/hisco/42230","107","71.23"
"https://iisg.amsterdam/resource/bdv/111651","https://iisg.amsterdam/hisco/code/hisco/42230","316","71.23"
"https://iisg.amsterdam/resource/bdv/114151","https://iisg.amsterdam/hisco/code/hisco/42230","150","71.23"
"https://iisg.amsterdam/resource/bdv/115051","https://iisg.amsterdam/hisco/code/hisco/42230","149","71.23"
"https://iisg.amsterdam/resource/bdv/115351","https://iisg.amsterdam/hisco/code/hisco/42230","88","71.23"
"https://iisg.amsterdam/resource/bdv/117101","https://iisg.amsterdam/hisco/code/hisco/42230","110","71.23"
"https://iisg.amsterdam/resource/bdv/117151","https://iisg.amsterdam/hisco/code/hisco/42230","208","71.23"
"https://iisg.amsterdam/resource/bdv/118501","https://iisg.amsterdam/hisco/code/hisco/42230","47","71.23"
"https://iisg.amsterdam/resource/bdv/120051","https://iisg.amsterdam/hisco/code/hisco/42230","78","71.23"
"https://iisg.amsterdam/resource/bdv/120801","https://iisg.amsterdam/hisco/code/hisco/42230","90","71.23"
"https://iisg.amsterdam/resource/bdv/121351","https://iisg.amsterdam/hisco/code/hisco/42230","114","71.23"
"https://iisg.amsterdam/resource/bdv/125951","https://iisg.amsterdam/hisco/code/hisco/42230","311","71.23"
"https://iisg.amsterdam/resource/bdv/126851","https://iisg.amsterdam/hisco/code/hisco/42230","62","71.23"
"https://iisg.amsterdam/resource/bdv/127101","https://iisg.amsterdam/hisco/code/hisco/42230","135","71.23"
"https://iisg.amsterdam/resource/bdv/127651","https://iisg.amsterdam/hisco/code/hisco/42230","110","71.23"
"https://iisg.amsterdam/resource/bdv/129701","https://iisg.amsterdam/hisco/code/hisco/42230","124","71.23"
"https://iisg.amsterdam/resource/bdv/130051","https://iisg.amsterdam/hisco/code/hisco/42230","191","71.23"
"https://iisg.amsterdam/resource/bdv/130701","https://iisg.amsterdam/hisco/code/hisco/42230","162","71.23"
"https://iisg.amsterdam/resource/bdv/130901","https://iisg.amsterdam/hisco/code/hisco/42230","69","71.23"
"https://iisg.amsterdam/resource/bdv/134101","https://iisg.amsterdam/hisco/code/hisco/42230","69","71.23"
"https://iisg.amsterdam/resource/bdv/134351","https://iisg.amsterdam/hisco/code/hisco/42230","82","71.23"
"https://iisg.amsterdam/resource/bdv/137151","https://iisg.amsterdam/hisco/code/hisco/42230","51","71.23"
"https://iisg.amsterdam/resource/bdv/137551","https://iisg.amsterdam/hisco/code/hisco/42230","119","71.23"
"https://iisg.amsterdam/resource/bdv/138001","https://iisg.amsterdam/hisco/code/hisco/42230","290","71.23"
"https://iisg.amsterdam/resource/bdv/124051","https://iisg.amsterdam/hisco/code/hisco/43220","31","67.27"
"https://iisg.amsterdam/resource/bdv/103351","https://iisg.amsterdam/hisco/code/hisco/44100","174","73.58"
"https://iisg.amsterdam/resource/bdv/104801","https://iisg.amsterdam/hisco/code/hisco/44100","93","73.58"
"https://iisg.amsterdam/resource/bdv/105901","https://iisg.amsterdam/hisco/code/hisco/44100","299","73.58"
"https://iisg.amsterdam/resource/bdv/108151","https://iisg.amsterdam/hisco/code/hisco/44100","128","73.58"
"https://iisg.amsterdam/resource/bdv/108351","https://iisg.amsterdam/hisco/code/hisco/44100","140","73.58"
"https://iisg.amsterdam/resource/bdv/110151","https://iisg.amsterdam/hisco/code/hisco/44100","88","73.58"
"https://iisg.amsterdam/resource/bdv/110701","https://iisg.amsterdam/hisco/code/hisco/44100","89","73.58"
"https://iisg.amsterdam/resource/bdv/111151","https://iisg.amsterdam/hisco/code/hisco/44100","0","73.58"
"https://iisg.amsterdam/resource/bdv/112501","https://iisg.amsterdam/hisco/code/hisco/44100","0","73.58"
"https://iisg.amsterdam/resource/bdv/113001","https://iisg.amsterdam/hisco/code/hisco/44100","168","73.58"
"https://iisg.amsterdam/resource/bdv/113101","https://iisg.amsterdam/hisco/code/hisco/44100","73","73.58"
"https://iisg.amsterdam/resource/bdv/116201","https://iisg.amsterdam/hisco/code/hisco/44100","183","73.58"
"https://iisg.amsterdam/resource/bdv/116801","https://iisg.amsterdam/hisco/code/hisco/44100","224","73.58"
"https://iisg.amsterdam/resource/bdv/117001","https://iisg.amsterdam/hisco/code/hisco/44100","166","73.58"
"https://iisg.amsterdam/resource/bdv/118101","https://iisg.amsterdam/hisco/code/hisco/44100","135","73.58"
"https://iisg.amsterdam/resource/bdv/118351","https://iisg.amsterdam/hisco/code/hisco/44100","108","73.58"
"https://iisg.amsterdam/resource/bdv/120751","https://iisg.amsterdam/hisco/code/hisco/44100","126","73.58"
"https://iisg.amsterdam/resource/bdv/122401","https://iisg.amsterdam/hisco/code/hisco/44100","143","73.58"
"https://iisg.amsterdam/resource/bdv/124351","https://iisg.amsterdam/hisco/code/hisco/44100","171","73.58"
"https://iisg.amsterdam/resource/bdv/125401","https://iisg.amsterdam/hisco/code/hisco/44100","36","73.58"
"https://iisg.amsterdam/resource/bdv/127551","https://iisg.amsterdam/hisco/code/hisco/44100","259","73.58"
"https://iisg.amsterdam/resource/bdv/127701","https://iisg.amsterdam/hisco/code/hisco/44100","148","73.58"
"https://iisg.amsterdam/resource/bdv/127901","https://iisg.amsterdam/hisco/code/hisco/44100","69","73.58"
"https://iisg.amsterdam/resource/bdv/129601","https://iisg.amsterdam/hisco/code/hisco/44100","176","73.58"
"https://iisg.amsterdam/resource/bdv/129901","https://iisg.amsterdam/hisco/code/hisco/44100","140","73.58"
"https://iisg.amsterdam/resource/bdv/131201","https://iisg.amsterdam/hisco/code/hisco/44100","109","73.58"
"https://iisg.amsterdam/resource/bdv/131701","https://iisg.amsterdam/hisco/code/hisco/44100","99","73.58"
"https://iisg.amsterdam/resource/bdv/132151","https://iisg.amsterdam/hisco/code/hisco/44100","89","73.58"
"https://iisg.amsterdam/resource/bdv/133601","https://iisg.amsterdam/hisco/code/hisco/44100","192","73.58"
"https://iisg.amsterdam/resource/bdv/134201","https://iisg.amsterdam/hisco/code/hisco/44100","213","73.58"
"https://iisg.amsterdam/resource/bdv/134401","https://iisg.amsterdam/hisco/code/hisco/44100","134","73.58"
"https://iisg.amsterdam/resource/bdv/135601","https://iisg.amsterdam/hisco/code/hisco/44100","190","73.58"
"https://iisg.amsterdam/resource/bdv/135751","https://iisg.amsterdam/hisco/code/hisco/44100","157","73.58"
"https://iisg.amsterdam/resource/bdv/136101","https://iisg.amsterdam/hisco/code/hisco/44100","206","73.58"
"https://iisg.amsterdam/resource/bdv/137351","https://iisg.amsterdam/hisco/code/hisco/44100","150","73.58"
"https://iisg.amsterdam/resource/bdv/138301","https://iisg.amsterdam/hisco/code/hisco/44100","309","73.58"
"https://iisg.amsterdam/resource/bdv/101851","https://iisg.amsterdam/hisco/code/hisco/44120","259","71.65"
"https://iisg.amsterdam/resource/bdv/103301","https://iisg.amsterdam/hisco/code/hisco/44120","201","71.65"
"https://iisg.amsterdam/resource/bdv/104051","https://iisg.amsterdam/hisco/code/hisco/44120","265","71.65"
"https://iisg.amsterdam/resource/bdv/106651","https://iisg.amsterdam/hisco/code/hisco/44120","175","71.65"
"https://iisg.amsterdam/resource/bdv/117051","https://iisg.amsterdam/hisco/code/hisco/44120","193","71.65"
"https://iisg.amsterdam/resource/bdv/117701","https://iisg.amsterdam/hisco/code/hisco/44120","604","71.65"
"https://iisg.amsterdam/resource/bdv/118951","https://iisg.amsterdam/hisco/code/hisco/44120","153","71.65"
"https://iisg.amsterdam/resource/bdv/120951","https://iisg.amsterdam/hisco/code/hisco/44120","191","71.65"
"https://iisg.amsterdam/resource/bdv/122201","https://iisg.amsterdam/hisco/code/hisco/44120","280","71.65"
"https://iisg.amsterdam/resource/bdv/128751","https://iisg.amsterdam/hisco/code/hisco/44120","733","71.65"
"https://iisg.amsterdam/resource/bdv/132251","https://iisg.amsterdam/hisco/code/hisco/44120","177","71.65"
"https://iisg.amsterdam/resource/bdv/133701","https://iisg.amsterdam/hisco/code/hisco/44120","44","71.65"
"https://iisg.amsterdam/resource/bdv/138551","https://iisg.amsterdam/hisco/code/hisco/44120","269","71.65"
"https://iisg.amsterdam/resource/bdv/100151","https://iisg.amsterdam/hisco/code/hisco/44140","90","83.37"
"https://iisg.amsterdam/resource/bdv/105301","https://iisg.amsterdam/hisco/code/hisco/44140","190","83.37"
"https://iisg.amsterdam/resource/bdv/106151","https://iisg.amsterdam/hisco/code/hisco/44140","127","83.37"
"https://iisg.amsterdam/resource/bdv/109451","https://iisg.amsterdam/hisco/code/hisco/44140","104","83.37"
"https://iisg.amsterdam/resource/bdv/110051","https://iisg.amsterdam/hisco/code/hisco/44140","57","83.37"
"https://iisg.amsterdam/resource/bdv/112101","https://iisg.amsterdam/hisco/code/hisco/44140","275","83.37"
"https://iisg.amsterdam/resource/bdv/114051","https://iisg.amsterdam/hisco/code/hisco/44140","171","83.37"
"https://iisg.amsterdam/resource/bdv/114951","https://iisg.amsterdam/hisco/code/hisco/44140","151","83.37"
"https://iisg.amsterdam/resource/bdv/116151","https://iisg.amsterdam/hisco/code/hisco/44140","46","83.37"
"https://iisg.amsterdam/resource/bdv/116901","https://iisg.amsterdam/hisco/code/hisco/44140","349","83.37"
"https://iisg.amsterdam/resource/bdv/117301","https://iisg.amsterdam/hisco/code/hisco/44140","211","83.37"
"https://iisg.amsterdam/resource/bdv/119501","https://iisg.amsterdam/hisco/code/hisco/44140","267","83.37"
"https://iisg.amsterdam/resource/bdv/119751","https://iisg.amsterdam/hisco/code/hisco/44140","176","83.37"
"https://iisg.amsterdam/resource/bdv/123851","https://iisg.amsterdam/hisco/code/hisco/44140","344","83.37"
"https://iisg.amsterdam/resource/bdv/127601","https://iisg.amsterdam/hisco/code/hisco/44140","197","83.37"
"https://iisg.amsterdam/resource/bdv/129851","https://iisg.amsterdam/hisco/code/hisco/44140","219","83.37"
"https://iisg.amsterdam/resource/bdv/130201","https://iisg.amsterdam/hisco/code/hisco/44140","94","83.37"
"https://iisg.amsterdam/resource/bdv/131951","https://iisg.amsterdam/hisco/code/hisco/44140","83","83.37"
"https://iisg.amsterdam/resource/bdv/134501","https://iisg.amsterdam/hisco/code/hisco/44140","149","83.37"
"https://iisg.amsterdam/resource/bdv/135951","https://iisg.amsterdam/hisco/code/hisco/44140","247","83.37"
"https://iisg.amsterdam/resource/bdv/138051","https://iisg.amsterdam/hisco/code/hisco/44140","0","83.37"
"https://iisg.amsterdam/resource/bdv/138601","https://iisg.amsterdam/hisco/code/hisco/44140","58","83.37"
"https://iisg.amsterdam/resource/bdv/115851","https://iisg.amsterdam/hisco/code/hisco/44190","138","75.94"
"https://iisg.amsterdam/resource/bdv/107851","https://iisg.amsterdam/hisco/code/hisco/61220","15","53.91"
"https://iisg.amsterdam/resource/bdv/110951","https://iisg.amsterdam/hisco/code/hisco/61220","40","53.91"
"https://iisg.amsterdam/resource/bdv/100751","https://iisg.amsterdam/hisco/code/hisco/61240","189","53.91"
"https://iisg.amsterdam/resource/bdv/103201","https://iisg.amsterdam/hisco/code/hisco/61240","91","53.91"
"https://iisg.amsterdam/resource/bdv/117801","https://iisg.amsterdam/hisco/code/hisco/61240","139","53.91"
"https://iisg.amsterdam/resource/bdv/119551","https://iisg.amsterdam/hisco/code/hisco/61240","301","53.91"
"https://iisg.amsterdam/resource/bdv/127001","https://iisg.amsterdam/hisco/code/hisco/61240","438","53.91"
"https://iisg.amsterdam/resource/bdv/136401","https://iisg.amsterdam/hisco/code/hisco/61240","101","53.91"
"https://iisg.amsterdam/resource/bdv/100551","https://iisg.amsterdam/hisco/code/hisco/63140","79","50.31"
"https://iisg.amsterdam/resource/bdv/112151","https://iisg.amsterdam/hisco/code/hisco/77120","44","57.83"
"https://iisg.amsterdam/resource/bdv/126151","https://iisg.amsterdam/hisco/code/hisco/77120","38","57.83"
"https://iisg.amsterdam/resource/bdv/126701","https://iisg.amsterdam/hisco/code/hisco/77120","98","57.83"
"https://iisg.amsterdam/resource/bdv/136501","https://iisg.amsterdam/hisco/code/hisco/77120","24","57.83"
"https://iisg.amsterdam/resource/bdv/102151","https://iisg.amsterdam/hisco/code/hisco/77310","35","61.13"
"https://iisg.amsterdam/resource/bdv/107401","https://iisg.amsterdam/hisco/code/hisco/77310","44","61.13"
"https://iisg.amsterdam/resource/bdv/112001","https://iisg.amsterdam/hisco/code/hisco/77310","48","61.13"
"https://iisg.amsterdam/resource/bdv/113301","https://iisg.amsterdam/hisco/code/hisco/77310","38","61.13"
"https://iisg.amsterdam/resource/bdv/117351","https://iisg.amsterdam/hisco/code/hisco/77310","54","61.13"
"https://iisg.amsterdam/resource/bdv/119401","https://iisg.amsterdam/hisco/code/hisco/77310","76","61.13"
"https://iisg.amsterdam/resource/bdv/122701","https://iisg.amsterdam/hisco/code/hisco/77310","46","61.13"
"https://iisg.amsterdam/resource/bdv/130601","https://iisg.amsterdam/hisco/code/hisco/77310","131","61.13"
"https://iisg.amsterdam/resource/bdv/102801","https://iisg.amsterdam/hisco/code/hisco/77610","49","58.75"
"https://iisg.amsterdam/resource/bdv/103901","https://iisg.amsterdam/hisco/code/hisco/77610","25","58.75"
"https://iisg.amsterdam/resource/bdv/113251","https://iisg.amsterdam/hisco/code/hisco/77610","34","58.75"
"https://iisg.amsterdam/resource/bdv/114401","https://iisg.amsterdam/hisco/code/hisco/77610","42","58.75"
"https://iisg.amsterdam/resource/bdv/114451","https://iisg.amsterdam/hisco/code/hisco/77610","41","58.75"
"https://iisg.amsterdam/resource/bdv/115151","https://iisg.amsterdam/hisco/code/hisco/77610","100","58.75"
"https://iisg.amsterdam/resource/bdv/116401","https://iisg.amsterdam/hisco/code/hisco/77610","66","58.75"
"https://iisg.amsterdam/resource/bdv/117651","https://iisg.amsterdam/hisco/code/hisco/77610","34","58.75"
"https://iisg.amsterdam/resource/bdv/118801","https://iisg.amsterdam/hisco/code/hisco/77610","81","58.75"
"https://iisg.amsterdam/resource/bdv/122651","https://iisg.amsterdam/hisco/code/hisco/77610","36","58.75"
"https://iisg.amsterdam/resource/bdv/126051","https://iisg.amsterdam/hisco/code/hisco/77610","44","58.75"
"https://iisg.amsterdam/resource/bdv/127201","https://iisg.amsterdam/hisco/code/hisco/77610","41","58.75"
"https://iisg.amsterdam/resource/bdv/127801","https://iisg.amsterdam/hisco/code/hisco/77610","63","58.75"
"https://iisg.amsterdam/resource/bdv/129151","https://iisg.amsterdam/hisco/code/hisco/77610","50","58.75"
"https://iisg.amsterdam/resource/bdv/132751","https://iisg.amsterdam/hisco/code/hisco/77610","28","58.75"
"https://iisg.amsterdam/resource/bdv/100851","https://iisg.amsterdam/hisco/code/hisco/95410","88","52.5"
"https://iisg.amsterdam/resource/bdv/100951","https://iisg.amsterdam/hisco/code/hisco/95410","18","52.5"
"https://iisg.amsterdam/resource/bdv/101501","https://iisg.amsterdam/hisco/code/hisco/95410","11","52.5"
"https://iisg.amsterdam/resource/bdv/103101","https://iisg.amsterdam/hisco/code/hisco/95410","259","52.5"
"https://iisg.amsterdam/resource/bdv/106201","https://iisg.amsterdam/hisco/code/hisco/95410","15","52.5"
"https://iisg.amsterdam/resource/bdv/106751","https://iisg.amsterdam/hisco/code/hisco/95410","20","52.5"
"https://iisg.amsterdam/resource/bdv/109951","https://iisg.amsterdam/hisco/code/hisco/95410","95","52.5"
"https://iisg.amsterdam/resource/bdv/111501","https://iisg.amsterdam/hisco/code/hisco/95410","54","52.5"
"https://iisg.amsterdam/resource/bdv/113451","https://iisg.amsterdam/hisco/code/hisco/95410","88","52.5"
"https://iisg.amsterdam/resource/bdv/117851","https://iisg.amsterdam/hisco/code/hisco/95410","57","52.5"
"https://iisg.amsterdam/resource/bdv/123001","https://iisg.amsterdam/hisco/code/hisco/95410","58","52.5"
"https://iisg.amsterdam/resource/bdv/124551","https://iisg.amsterdam/hisco/code/hisco/95410","40","52.5"
"https://iisg.amsterdam/resource/bdv/124651","https://iisg.amsterdam/hisco/code/hisco/95410","63","52.5"
"https://iisg.amsterdam/resource/bdv/125351","https://iisg.amsterdam/hisco/code/hisco/95410","33","52.5"
"https://iisg.amsterdam/resource/bdv/125701","https://iisg.amsterdam/hisco/code/hisco/95410","41","52.5"
"https://iisg.amsterdam/resource/bdv/128701","https://iisg.amsterdam/hisco/code/hisco/95410","71","52.5"
"https://iisg.amsterdam/resource/bdv/131151","https://iisg.amsterdam/hisco/code/hisco/95410","60","52.5"
"https://iisg.amsterdam/resource/bdv/133551","https://iisg.amsterdam/hisco/code/hisco/95410","74","52.5"
"https://iisg.amsterdam/resource/bdv/136951","https://iisg.amsterdam/hisco/code/hisco/95410","79","52.5"
"https://iisg.amsterdam/resource/bdv/137101","https://iisg.amsterdam/hisco/code/hisco/95410","40","52.5"
"https://iisg.amsterdam/resource/bdv/120651","https://iisg.amsterdam/hisco/code/hisco/99900","25","48.7"
"https://iisg.amsterdam/resource/bdv/126201","https://iisg.amsterdam/hisco/code/hisco/99900","57","48.7"